clip_id,path,device,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
cd9b94bdc892b,environmental noise/gas pipe-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,gas pipe,1,,1b8140881e8b47cdc562722920bd1faf,ge4ed52c56a,train
cd9b9fe203a4a,environmental noise/drilling_3-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,drilling_3,4,,1dfe295e3b29bb54d9a94cc1a7960fbb,g537fced124,train
cda270054399d,leak acoustic data/pe-NA-0.0650 MPa-2.46 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.0650 MPa,2.46 ms,NA,0,1,307519affe616709aa4770ff495824e5,geba21b61e4,test
cda365df41e88,environmental noise/dog_1-NA-noise logger_2-3.wav,noise logger,NA,NA,NA,NA,dog_1,2,,d106b56b099f4b952c92cbe030d450d8,ge2dbda8d9a,test
cdaa3659f139a,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_21.wav,noise logger,pe,NA,NA,NA,NA,0,21,ab9e6afaedafe3901ba5784935c451eb,g46286703fa,train
cdabbb10d3783,leak acoustic data/pe-NA-0.2672 MPa-4.07 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2672 MPa,4.07 ms,NA,0,1,c97542b55b1f919f925f77b31d47a2aa,g08e2845ae9,train
cdaeac1be16b4,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_7.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,7,a40b2c7b282324934d8083cec9a7e1f7,gf731e64668,train
cdafc13bac8e8,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_7.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,7,854e2532393c85dfaa3ac0ceee7b2a56,g07ac25f1e0,train
cdb43ef923ce5,environmental noise/dog_2-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,dog_2,1,,944da0530cb0ab04ef4c3221fd2fc35d,gc1340893eb,train
cdbd5104a19f9,environmental noise/fan motor-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,fan motor,0,,b401cb868ec789b0cbe1975355743596,g5de03d5dfa,train
cdd8e897e34b9,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_11.wav,noise logger,pe,zone 2,NA,NA,NA,2,11,22c41346ea9640c6b90e0ca06742fa88,g3aa9a8f111,val
cdda15a414f8b,leak acoustic data/ductile iron-NA-0.1630 MPa-3.45 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1630 MPa,3.45 ms,NA,0,,1dd62c286010e58ac4d58383bbdee5b9,gdc4d4d1b74,train
cdda6f156a595,leak acoustic data/ductile iron-NA-0.3234 MPa-1.20 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3234 MPa,1.20 ms,NA,0,,0641d5714096ff05e274c7f3ea61c62d,g1441d18838,train
cddc46af1f80d,leak acoustic data/ductile iron-zone 2-0.312 MPa-0.9 ms-noise logger-0-1.wav,noise logger,ductile iron,zone 2,0.312 MPa,0.9 ms,NA,0,,322424e13e16cc52450f8f05eb1e684a,gbd8e42847a,val
cde2fefb4bce3,leak acoustic data/ductile iron-NA-0.1892 MPa-3.59 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.1892 MPa,3.59 ms,NA,0,,a16de9227493a4321c3ef24ccd37c25f,g72971ef0cc,train
cdeff059d9cc1,leak acoustic data/ductile iron-NA-0.3236 MPa-0.66 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3236 MPa,0.66 ms,NA,0,,9822d41fc935d351bf7bd6dc72cf6aa5,g7f2d312099,train
cdf620e3977e0,leak acoustic data/pe-zone 2-0.3194 MPa-1.64 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.3194 MPa,1.64 ms,NA,0,,b853c6eed6db305a455c87c047c5d1c7,g6f951867fc,test
cdf7a625f4253,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_6.wav,noise logger,pe,zone 2,NA,NA,NA,1,6,a623246619c86fc2877e7fd3f9e8e159,g3aa9a8f111,val
cdfb6c59a814e,environmental noise/engine_2-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,engine_2,4,,d381788221c8b5d659e85dd7c540801d,gc6ab9b7692,val
cdfbb65196371,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_16.wav,noise logger,pe,zone 2,NA,NA,NA,0,16,612e832073569728e74685738192c9e5,g3aa9a8f111,val
cdfc3f3d41888,leak acoustic data/ductile iron-NA-0.1446 MPa-3.26 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1446 MPa,3.26 ms,NA,0,,277dbe325a87f9c6b0b429ed35b6a9fe,g34d77cd7db,val
cdfeedc28a277,environmental noise/rain_2-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,rain_2,3,,03469f882094451a3c62f78d3a151d9e,gaeb474d6be,train
ce0594e503562,leak acoustic data/ductile iron-NA-0.1648 MPa-3.40 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.1648 MPa,3.40 ms,NA,0,,9e799fbbaeca1c85c7bc41b7d1594ab2,g4041b6d26e,val
ce05b73f8fce2,leak acoustic data/ductile iron-NA-0.2495 MPa-4.33 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.2495 MPa,4.33 ms,NA,0,,e832f8d78870195a966cbb82c17a7c80,gdc4d4d1b74,train
ce083251e3ac8,leak acoustic data/pe-NA-0.3302 MPa-1.44 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3302 MPa,1.44 ms,NA,0,,53cab8063f2a9fb68a27aa1b5f600c8f,gd4598815b5,train
ce084472188f4,no leak acoustic data/NA-NA-NA-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,NA,3,,a3cd580b7522fe8f4384d59c9aaef95f,g60e6ee291d,train
ce1aac6216062,leak acoustic data/ductile iron-NA-0.3295 MPa-0.95 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3295 MPa,0.95 ms,NA,0,1,8f4ad46ac099f461d1ee7951213e497f,gc8581b2bc5,test
ce1b790795b5b,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_4.wav,noise logger,pe,zone 2,NA,NA,NA,0,4,6c330f25e18bd37ea275f163fa8757e2,g3aa9a8f111,val
ce1beb3d64f57,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_5.wav,noise logger,ductile iron,NA,NA,NA,NA,1,5,d65be5747beb2709fca42d7ac249b4fe,g07ac25f1e0,train
ce23a06d25d3f,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1_5.wav,noise logger,pe,zone 2,NA,NA,NA,0,5,594da0c27196d0f87d969206af2797a2,gd2cdf4b672,test
ce301c7d88abe,leak acoustic data/pe-zone 2-0.3245 MPa-1.68 ms-noise logger-0-1_1.wav,noise logger,pe,zone 2,0.3245 MPa,1.68 ms,NA,0,1,0cb90b6039321e21b50dcf173d609a9a,gab37cb9a8d,train
ce354143df772,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_3.wav,noise logger,pe,zone 2,NA,NA,NA,4,3,8f31cc1c16a979a1ec9f4d1bf4a38871,g3aa9a8f111,val
ce375fd85d539,no leak acoustic data/pe-NA-NA-NA-hydrophone_2-3_1.wav,hydrophone,pe,NA,NA,NA,NA,2,1,a8f9a07235b0b6048843f2b3dcd00a2d,g46286703fa,train
ce3c1bbc4dd9c,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_1-2.wav,hydrophone,ductile iron,NA,NA,NA,NA,1,,147a525e39931ae20f33679f3754c642,g07ac25f1e0,train
ce3e303f06b4a,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_1.wav,noise logger,ductile iron,NA,NA,NA,NA,2,1,7641e332c603286ba6dbcfc2140d4577,g07ac25f1e0,train
ce419a5dd5696,leak acoustic data/ductile iron-NA-0.1545 MPa-3.36 ms-noise logger-0-1_2.wav,noise logger,ductile iron,NA,0.1545 MPa,3.36 ms,NA,0,2,996943f8c7fd5206ea5c5e393209615c,gdc4d4d1b74,train
ce461f134c0c0,environmental noise/drilling_4-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,drilling_4,0,,e7299029fab15c3c02ca85b936744604,g8d6b13227b,train
ce49d4559826a,leak acoustic data/ductile iron-NA-0.1726 MPa-3.58 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1726 MPa,3.58 ms,NA,0,,54a87760de1517a9c0408e4fc150577d,gdc4d4d1b74,train
ce50f51d5c4ed,leak acoustic data/pe-NA-0.0650 MPa-2.46 ms-noise logger-0-1.wav,noise logger,pe,NA,0.0650 MPa,2.46 ms,NA,0,,b5db0bbb38114fbe12b25e8ccda3932e,geba21b61e4,test
ce542643f6982,leak acoustic data/ductile iron-NA-0.2630 MPa-4.11 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2630 MPa,4.11 ms,NA,0,,4197c0d0babbb5383b6ca5e9092c6b79,g2e6d88fb97,train
ce552fe86d7ad,leak acoustic data/ductile iron-NA-0.3003 MPa-4.65 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3003 MPa,4.65 ms,NA,0,,ccceb86359da76d66434df35961e1fc5,g0bc04f27dc,train
ce5812e80dc76,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_4.wav,noise logger,ductile iron,NA,NA,NA,NA,2,4,b5e4690de84010af52d62b17ff8a1a8c,g07ac25f1e0,train
ce5879bae43e3,leak acoustic data/pe-NA-0.3249 MPa-1.68 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3249 MPa,1.68 ms,NA,0,1,8e1dcf7f3b7b170c685809de7f6f8e9a,g23d60a5b3b,train
ce5db6f4b0065,leak acoustic data/ductile iron-NA-0.3303 MPa-0.25 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3303 MPa,0.25 ms,NA,0,,212b798ecfd7ab72e32d2a566fce2fd8,g3fccbf4247,train
ce5f08be3057b,environmental noise/rain-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,rain,1,,0e322fbcd4aaa5a668efe5d51d5e4c62,g4db42c620a,train
ce64c6fe56b6f,leak acoustic data/pe-NA-0.2672 MPa-4.07 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2672 MPa,4.07 ms,NA,0,,e6741ac8530cbceeed4a7cc83822db6f,g08e2845ae9,train
ce6b09ac87525,leak acoustic data/steel-zone 1-0.32 MPa-NA-noise logger-0-1_1.wav,noise logger,steel,zone 1,0.32 MPa,NA,NA,0,1,7c0b1a63780aa4aaf95593de79ef9f86,g9d6e9c58a4,val
ce6e8406e4611,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_2-3_2.wav,noise logger,ductile iron,zone 1,NA,NA,NA,2,2,91246262bca5bf396953c6a8ebbb0a77,gd2da168526,train
ce739a13228a2,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_14.wav,noise logger,pe,NA,NA,NA,NA,4,14,c00064ccf37b179afaf20e1cf075eecb,g46286703fa,train
ce771af614f4e,leak acoustic data/pe-NA-0.3202 MPa-0.75 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3202 MPa,0.75 ms,NA,0,,61e2bf6054e5323aed2ed86db4be6d12,g555ea2a0fc,train
ce7890384071e,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.1545 MPa,3.36 ms,NA,0,1,58675540d6ab4da619216b39a18a6960,gdc4d4d1b74,train
ce7ade7ead403,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_3-4_4.wav,noise logger,ductile iron,zone 2,NA,NA,NA,3,4,90c5d03bc22e8cbe31aab1348605d063,ga4d5f79c1b,test
ce888f1dcc998,environmental noise/hydrant_normal-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,hydrant_normal,3,,011c1a528747670db8d3be68c5f0464d,g03a8c8e492,train
ce8e3e604efc2,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_9.wav,hydrophone,ductile iron,NA,NA,NA,NA,0,9,664734fa5a6ecdfa3b08f0e2cb9a0c19,g07ac25f1e0,train
ce8e858b4feb5,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_0-1_1.wav,noise logger,ductile iron,zone 1,NA,NA,NA,0,1,9c0d07558796dd0f2a6df9d4bdf810ad,gd2da168526,train
ce8ec2b9eb1e6,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_15.wav,noise logger,pe,NA,NA,NA,NA,0,15,35220dccfa8e97230057830138ef61ea,g46286703fa,train
ce90e1bba068b,leak acoustic data/pe-NA-0.3302 MPa-1.14 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3302 MPa,1.14 ms,NA,0,,266393f22da9522cc80e2032e93f249c,ga4f09a8eac,train
ce914b2fa714b,leak acoustic data/pe-NA-0.1771 MPa-3.62 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.1771 MPa,3.62 ms,NA,0,,01ef2a997448dd63396689b1a7daedc3,gdc4d4d1b74,train
ce9306276d909,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_4.wav,hydrophone,pe,zone 2,NA,NA,NA,2,4,1e51cb6712177dc29bebcbbaea299644,g3aa9a8f111,val
ce99fd42b092c,no leak acoustic data/NA-zone 2-NA-NA-hydrophone_2-3.wav,hydrophone,NA,zone 2,NA,NA,NA,2,,8dcd40897c93d5cb8c3646500cf43de7,g4a6d62802d,train
ce9e41f1fb94c,leak acoustic data/pe-zone 2-0.313 MPa-0.52 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.313 MPa,0.52 ms,NA,0,,338559509dacb6826b0187ccf7658642,g838b97a3b5,val
ce9e94229ff8d,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,,f2b6dcc3cca445ab1b1b6b6b48007c10,gf731e64668,train
ce9f8e682dd05,leak acoustic data/ductile iron-zone 2-0.3237 MPa-1.35 ms-hydrophone-0-1.wav,hydrophone,ductile iron,zone 2,0.3237 MPa,1.35 ms,NA,0,,948b6074654349ff6725475b73dc7c61,gf4ed344bc4,train
ce9fd92c4a590,no leak acoustic data/NA-zone 2-NA-NA-hydrophone_0-1.wav,hydrophone,NA,zone 2,NA,NA,NA,0,,d007fd5153dc54e89c86b1d49cb8b769,g4a6d62802d,train
cea1a896ed055,leak acoustic data/pe-NA-0.2755 MPa-4.38 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2755 MPa,4.38 ms,NA,0,1,fb7eeb4acba218774951aa4f9d1a701f,gf05d2e1f49,train
ceadd661714f4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_4.wav,noise logger,ductile iron,NA,NA,NA,NA,3,4,39983e187dfac09b45e6b702d38783af,g07ac25f1e0,train
ceae8d33d3df9,leak acoustic data/pe-NA-0.2242 MPa-3.90 ms-noise logger-0-1.wav,noise logger,pe,NA,0.2242 MPa,3.90 ms,NA,0,,84a13e856766fd629a221d40afbb2ca1,gf98db9952c,train
ceb33347ccde5,no leak acoustic data/NA-zone 2-NA-NA-noise logger_3-4_2.wav,noise logger,NA,zone 2,NA,NA,NA,3,2,f30e939f1239a211c5d5d96a162ca083,g4a6d62802d,train
ceb6b92f7014f,leak acoustic data/pe-NA-NA-NA-noise logger-0-1.wav,noise logger,pe,NA,NA,NA,NA,0,,6546023076ddd45eb27c0b5b74747465,ge2fad8cda7,test
ceb7930de201b,leak acoustic data/pe-NA-0.3244 MPa-0.35 ms-noise logger-0-1.wav,noise logger,pe,NA,0.3244 MPa,0.35 ms,NA,0,,05db55b961bda64c25374fa36f5b74ae,gb0b7d3c2cb,train
ceb7bd6af5bb2,leak acoustic data/pe-NA-0.2495 MPa-4.33 ms-hydrophone-0-1.wav,hydrophone,pe,NA,0.2495 MPa,4.33 ms,NA,0,,7bd99f2359633ffbc9c5ff9a31dbde2b,gdc4d4d1b74,train
cebff776d825f,leak acoustic data/pe-NA-0.2339 MPa-4.20 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.2339 MPa,4.20 ms,NA,0,1,680c5689e443f79179eff4f868b52046,g31f494f9af,val
cec6eb5d6bb6d,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_10.wav,noise logger,pe,zone 2,NA,NA,NA,0,10,fbfb42db802e24bfa0cff96628be5d95,g3aa9a8f111,val
cec900513d460,environmental noise/dog_6-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,dog_6,3,,2c25d7b2d24278b1909e4d7b183f57b5,g92623985c2,test
cece6c73e4c2c,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_2.wav,noise logger,pe,NA,NA,NA,NA,3,2,3b70eb233a188802d162ace0d6016da9,g46286703fa,train
cecee97a5f68b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_9.wav,noise logger,ductile iron,NA,NA,NA,NA,3,9,cb1479f710b9327b9f89f2f30ff5970c,g07ac25f1e0,train
ced14aac5bc4b,leak acoustic data/pe-zone 2-NA-NA-hydrophone-0-1_3.wav,hydrophone,pe,zone 2,NA,NA,NA,0,3,f6ff4573ec5a03779262462e426aa162,gcff12db88b,val
ced788f1801c0,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2_6.wav,noise logger,ductile iron,zone 2,NA,NA,NA,1,6,f9783cbccc9e012f82e4f4e82b4f4fbd,ga4d5f79c1b,test
cedb58b88ad47,leak acoustic data/ductile iron-zone 2-0.3172 MPa-0.95 ms-hydrophone-0-1.wav,hydrophone,ductile iron,zone 2,0.3172 MPa,0.95 ms,NA,0,,1a27881c444b51697e532269d60ef8c0,ga7bab1b774,train
cee953e2d677e,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_1.wav,noise logger,pe,zone 2,NA,NA,NA,4,1,554ab2c4e57c56848d1f498a544f1429,g3aa9a8f111,val
cef064422669b,environmental noise/unknown_noise-NA-noise logger_4-5.wav,noise logger,NA,NA,NA,NA,unknown_noise,4,,8f2d5b78390864c9d8752cc800764326,gc7f1538dab,test
cef72ea94f31b,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1_3.wav,noise logger,ductile iron,zone 1,0.25 MPa,NA,NA,0,3,13b09c50415a7e2f0a57aa42db630803,ge9bff57254,val
cefc3c34b023a,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_1.wav,noise logger,pe,NA,NA,NA,NA,4,1,52100819172565a7831e6c51f64e9d3c,g46286703fa,train
cefce163453ec,no leak acoustic data/pvc-zone 1-NA-NA-noise logger_0-1.wav,noise logger,pvc,zone 1,NA,NA,NA,0,,4f4c3b2d5d86db7b8d09b3e8f92d5e07,g676914d208,test
cf0203b39f111,leak acoustic data/ductile iron-NA-0.3024 MPa-4.58 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3024 MPa,4.58 ms,NA,0,,f2912d3ad3e8a73fd4a84a901c71a934,g3717c759ba,train
cf076bc271b4d,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2_1.wav,hydrophone,pe,NA,NA,NA,NA,1,1,d184ca95cbc3aa9de717b2ddfed88969,g46286703fa,train
cf0cec714c72c,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_10.wav,noise logger,pe,NA,NA,NA,NA,3,10,5094678e417b658494c76d2d76b252df,g46286703fa,train
cf13ae03abca4,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_3-4_5.wav,noise logger,ductile iron,zone 2,NA,NA,NA,3,5,1e2a77edea283b78636745b0ae16c0e6,ga4d5f79c1b,test
cf1416fbfa060,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,0,,6c0327fa7f95a8019e9f28b01dfb8957,ga4d5f79c1b,test
cf18efa6f8140,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_1-2_3.wav,noise logger,ductile iron,zone 1,NA,NA,NA,1,3,586fd81aeeb7df5099846edc420c3aa8,gd2da168526,train
cf20eb94343c1,environmental noise/alarm_1-NA-noise logger_0-1.wav,noise logger,NA,NA,NA,NA,alarm_1,0,,ac67e0e64753c52d5c78a675d60ff70d,gd4dd0ea349,val
cf30a5cc20f8f,leak acoustic data/ductile iron-NA-0.1648 MPa-3.40 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.1648 MPa,3.40 ms,NA,0,,62196ffbccb87f40ed6d20783f2f42af,g4041b6d26e,val
cf3139a61a039,leak acoustic data/ductile iron-NA-0.3181 MPa-0.83 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3181 MPa,0.83 ms,NA,0,1,59bd38f51f35c29f2ed03d6e5f55c17b,ga1018a2cf2,test
cf326419a4fd1,environmental noise/drilling_6-NA-noise logger_3-4.wav,noise logger,NA,NA,NA,NA,drilling_6,3,,59a4dee53819bf8225e96a0d0b74d71f,gbc0afdae0e,test
cf380ea25a6e8,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_10.wav,noise logger,ductile iron,NA,NA,NA,NA,4,10,1ec4bf5c204306d47e99840b52b79a97,g07ac25f1e0,train
cf3aa514d44bd,no leak acoustic data/pvc-zone 1-NA-NA-noise logger_4-5.wav,noise logger,pvc,zone 1,NA,NA,NA,4,,4d53a2010946a18e0b402592dd568da4,g676914d208,test
cf3c65fad2914,no leak acoustic data/NA-zone 2-NA-NA-noise logger_1-2_1.wav,noise logger,NA,zone 2,NA,NA,NA,1,1,41b20367e7b9f9af3fce39b6eb5d71dc,g4a6d62802d,train
cf4479d3a94a4,environmental noise/drilling_6-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,drilling_6,1,,8f791b98e2da2dc1bfa16bd0958eb611,gbc0afdae0e,test
cf49b0d124b71,leak acoustic data/ductile iron-NA-0.3231 MPa-0.10 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.3231 MPa,0.10 ms,NA,0,,7811d9404b25bee296d78099f0ffc2ef,g0a0ca7697a,train
cf4c7a3c10ff8,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-hydrophone-0-1_1.wav,hydrophone,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,1,837d4417b836568da5ee6b4cf1e8f274,g35d2ca7b03,train
cf4d3f55a31db,leak acoustic data/pe-NA-0.1687 MPa-3.5 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.1687 MPa,3.5 ms,NA,0,1,b61716357a19c7fa2452f53064987373,gb06646d0cf,test
cf5098eb05e07,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_3-4.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,3,,023a39c53842a247264cf51f03d375fe,ga4d5f79c1b,test
cf591447e4f2d,leak acoustic data/ductile iron-NA-0.2283 MPa-3.80 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.2283 MPa,3.80 ms,NA,0,,002e1da329e21b4ad842b7947f8fcc3f,g8a87b14a43,val
cf5b0b2b7b49e,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_4-5.wav,noise logger,ductile iron,zone 1,NA,NA,NA,4,,5724bbe6ac124d2df55e3325754070f2,gd2da168526,train
cf5d0f60ed9c7,leak acoustic data/ductile iron-NA-0.3272 MPa-0.59 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.3272 MPa,0.59 ms,NA,0,,7791e961efd3726cbefadd6cb91b95bb,g8666d97f53,train
cf5ecd8ea527c,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-noise logger-0-1_1.wav,noise logger,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,1,820ec5ee9d9ab6a4d7f1d1d09565fed0,g00c9612215,test
cf63fc929563a,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_2.wav,noise logger,ductile iron,zone 2,NA,NA,NA,0,2,832e7a20a0d19960532109e93fa2ba7e,gf731e64668,train
cf67383e28a59,leak acoustic data/pe-zone 2-0.313 MPa-0.52 ms-noise logger-0-1_1.wav,noise logger,pe,zone 2,0.313 MPa,0.52 ms,NA,0,1,4e8d3f2c9e78fa4d9f0bdcdca5da7bf8,g838b97a3b5,val
cf6854f88121d,leak acoustic data/pe-NA-0.3302 MPa-1.14 ms-noise logger-0-1_1.wav,noise logger,pe,NA,0.3302 MPa,1.14 ms,NA,0,1,179990197b339b8b421fe10cc09b8cf9,ga4f09a8eac,train
cf6ef9ac3c7d2,leak acoustic data/pe-NA-0.1949 MPa-2.02 ms-noise logger-0-1.wav,noise logger,pe,NA,0.1949 MPa,2.02 ms,NA,0,,a7d9c1a01e2ccf1347b0ff0b73447684,gc88aa3442a,train
cf707df74d074,leak acoustic data/pe-NA-0.1630 MPa-3.45 ms-noise logger-0-1.wav,noise logger,pe,NA,0.1630 MPa,3.45 ms,NA,0,,633f976f745743ee973cc07d7b0aa8fd,gdc4d4d1b74,train
cf7132f496056,environmental noise/dog_7-NA-noise logger_1-2.wav,noise logger,NA,NA,NA,NA,dog_7,1,,cdbd6d56755742bf817ddf5f05c9b7c9,g04172cba2e,train
cf73f96cf1612,leak acoustic data/ductile iron-NA-0.1507 MPa-3.30 ms-hydrophone-0-1.wav,hydrophone,ductile iron,NA,0.1507 MPa,3.30 ms,NA,0,,43834d733ff6e0ceb00a8f236d3b7676,g23ae8baa16,test
cf77a652c5c7e,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,noise logger,ductile iron,zone 1,0.32 MPa,NA,NA,0,3,c15c00df04c625cbc81b04d3262aff83,gc1728a6abf,val
cf7a6821aa59d,leak acoustic data/ductile iron-NA-0.2349 MPa-4.10 ms-noise logger-0-1.wav,noise logger,ductile iron,NA,0.2349 MPa,4.10 ms,NA,0,,01bddb6929fef5e1925aa2d33408f0e9,gdc4d4d1b74,train
cf7b9a4168a3a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_12.wav,noise logger,pe,NA,NA,NA,NA,2,12,8ef3db91a9981cc16101211e6d3585c7,g46286703fa,train
cf7be2e3090ec,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_0-1_5.wav,hydrophone,pe,zone 2,NA,NA,NA,0,5,187e4fa9b828077797c9a53e33046430,g3aa9a8f111,val
cf832e40b0d24,leak acoustic data/pe-zone 2-0.3171 MPa-0.57 ms-noise logger-0-1.wav,noise logger,pe,zone 2,0.3171 MPa,0.57 ms,NA,0,,cadab13a18b193f64d6eb3800b0793df,g63ca5c18d8,test
cf916a496c467,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_0-1_2.wav,noise logger,ductile iron,zone 1,NA,NA,NA,0,2,e46a9705f2ba98cff9f2167e69a43402,gd2da168526,train
cf9cb173ecb0c,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_11.wav,noise logger,ductile iron,NA,NA,NA,NA,1,11,6420b681808d8a1a4c062124bfd66617,g07ac25f1e0,train
cfa176d0021b2,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_1.wav,noise logger,ductile iron,NA,NA,NA,NA,4,1,1f9f859300eda13ac5b2c86968f5a775,g07ac25f1e0,train
cfa95a14b4d7d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_12.wav,noise logger,ductile iron,NA,NA,NA,NA,2,12,6184da1a94957482ed2b1d4bbfef699d,g07ac25f1e0,train
cfa97c90a7351,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_3-4_1.wav,hydrophone,ductile iron,zone 2,NA,NA,NA,3,1,036d640add18ead3eb925b7f43e25b80,ga4d5f79c1b,test
