clip_id,path,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
ce771af614f4e,leak acoustic data/pe-NA-0.3202 MPa-0.75 ms-noise logger-0-1.wav,pe,NA,0.3202 MPa,0.75 ms,NA,0,,61e2bf6054e5323aed2ed86db4be6d12,gf2b8dc8cc4,test
ce7890384071e,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1_1.wav,pe,NA,0.1545 MPa,3.36 ms,NA,0,1,58675540d6ab4da619216b39a18a6960,g8c35de79ea,test
ce7ade7ead403,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_3-4_4.wav,ductile iron,zone 2,NA,NA,NA,3,4,90c5d03bc22e8cbe31aab1348605d063,g3fbe7ffa72,test
ce888f1dcc998,environmental noise/hydrant_normal-NA-noise logger_3-4.wav,NA,NA,NA,NA,hydrant_normal,3,,011c1a528747670db8d3be68c5f0464d,g48faea8687,train
ce8e3e604efc2,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_9.wav,ductile iron,NA,NA,NA,NA,0,9,664734fa5a6ecdfa3b08f0e2cb9a0c19,g3cc844e970,train
ce8e858b4feb5,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_0-1_1.wav,ductile iron,zone 1,NA,NA,NA,0,1,9c0d07558796dd0f2a6df9d4bdf810ad,g1a1e006151,test
ce8ec2b9eb1e6,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_15.wav,pe,NA,NA,NA,NA,0,15,35220dccfa8e97230057830138ef61ea,g953e24b384,val
ce90e1bba068b,leak acoustic data/pe-NA-0.3302 MPa-1.14 ms-noise logger-0-1.wav,pe,NA,0.3302 MPa,1.14 ms,NA,0,,266393f22da9522cc80e2032e93f249c,gf0e3e6996d,val
ce914b2fa714b,leak acoustic data/pe-NA-0.1771 MPa-3.62 ms-hydrophone-0-1.wav,pe,NA,0.1771 MPa,3.62 ms,NA,0,,01ef2a997448dd63396689b1a7daedc3,gfe2c13e312,train
ce9306276d909,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_2-3_4.wav,pe,zone 2,NA,NA,NA,2,4,1e51cb6712177dc29bebcbbaea299644,ge461b80ac9,train
ce99fd42b092c,no leak acoustic data/NA-zone 2-NA-NA-hydrophone_2-3.wav,NA,zone 2,NA,NA,NA,2,,8dcd40897c93d5cb8c3646500cf43de7,g60510d1e14,val
ce9e41f1fb94c,leak acoustic data/pe-zone 2-0.313 MPa-0.52 ms-noise logger-0-1.wav,pe,zone 2,0.313 MPa,0.52 ms,NA,0,,338559509dacb6826b0187ccf7658642,g125193aea6,val
ce9e94229ff8d,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1.wav,ductile iron,zone 2,NA,NA,NA,0,,f2b6dcc3cca445ab1b1b6b6b48007c10,g84e6df9a56,val
ce9f8e682dd05,leak acoustic data/ductile iron-zone 2-0.3237 MPa-1.35 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3237 MPa,1.35 ms,NA,0,,948b6074654349ff6725475b73dc7c61,g3430d68adc,train
ce9fd92c4a590,no leak acoustic data/NA-zone 2-NA-NA-hydrophone_0-1.wav,NA,zone 2,NA,NA,NA,0,,d007fd5153dc54e89c86b1d49cb8b769,g60510d1e14,val
cea1a896ed055,leak acoustic data/pe-NA-0.2755 MPa-4.38 ms-noise logger-0-1_1.wav,pe,NA,0.2755 MPa,4.38 ms,NA,0,1,fb7eeb4acba218774951aa4f9d1a701f,g3a8833c1c3,train
ceadd661714f4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_4.wav,ductile iron,NA,NA,NA,NA,3,4,39983e187dfac09b45e6b702d38783af,g93f57e4971,train
ceae8d33d3df9,leak acoustic data/pe-NA-0.2242 MPa-3.90 ms-noise logger-0-1.wav,pe,NA,0.2242 MPa,3.90 ms,NA,0,,84a13e856766fd629a221d40afbb2ca1,g3d4b25b25b,train
ceb33347ccde5,no leak acoustic data/NA-zone 2-NA-NA-noise logger_3-4_2.wav,NA,zone 2,NA,NA,NA,3,2,f30e939f1239a211c5d5d96a162ca083,g05e2446a61,train
ceb6b92f7014f,leak acoustic data/pe-NA-NA-NA-noise logger-0-1.wav,pe,NA,NA,NA,NA,0,,6546023076ddd45eb27c0b5b74747465,g8c9a02b901,test
ceb7930de201b,leak acoustic data/pe-NA-0.3244 MPa-0.35 ms-noise logger-0-1.wav,pe,NA,0.3244 MPa,0.35 ms,NA,0,,05db55b961bda64c25374fa36f5b74ae,g61c4edb6da,val
ceb7bd6af5bb2,leak acoustic data/pe-NA-0.2495 MPa-4.33 ms-hydrophone-0-1.wav,pe,NA,0.2495 MPa,4.33 ms,NA,0,,7bd99f2359633ffbc9c5ff9a31dbde2b,g4b989c8c92,train
cebff776d825f,leak acoustic data/pe-NA-0.2339 MPa-4.20 ms-noise logger-0-1_1.wav,pe,NA,0.2339 MPa,4.20 ms,NA,0,1,680c5689e443f79179eff4f868b52046,gc9bce57238,train
cec6eb5d6bb6d,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_10.wav,pe,zone 2,NA,NA,NA,0,10,fbfb42db802e24bfa0cff96628be5d95,gea042922d6,train
cec900513d460,environmental noise/dog_6-NA-noise logger_3-4.wav,NA,NA,NA,NA,dog_6,3,,2c25d7b2d24278b1909e4d7b183f57b5,ga2e1cd2b30,val
cece6c73e4c2c,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_2.wav,pe,NA,NA,NA,NA,3,2,3b70eb233a188802d162ace0d6016da9,g953e24b384,val
cecee97a5f68b,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_3-4_9.wav,ductile iron,NA,NA,NA,NA,3,9,cb1479f710b9327b9f89f2f30ff5970c,g93f57e4971,train
ced14aac5bc4b,leak acoustic data/pe-zone 2-NA-NA-hydrophone-0-1_3.wav,pe,zone 2,NA,NA,NA,0,3,f6ff4573ec5a03779262462e426aa162,g462d4b1089,train
ced788f1801c0,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2_6.wav,ductile iron,zone 2,NA,NA,NA,1,6,f9783cbccc9e012f82e4f4e82b4f4fbd,g3fbe7ffa72,test
cedb58b88ad47,leak acoustic data/ductile iron-zone 2-0.3172 MPa-0.95 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3172 MPa,0.95 ms,NA,0,,1a27881c444b51697e532269d60ef8c0,gfb96d0b918,train
cee953e2d677e,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_1.wav,pe,zone 2,NA,NA,NA,4,1,554ab2c4e57c56848d1f498a544f1429,gea042922d6,train
cef064422669b,environmental noise/unknown_noise-NA-noise logger_4-5.wav,NA,NA,NA,NA,unknown_noise,4,,8f2d5b78390864c9d8752cc800764326,g6cbb81280e,test
cef72ea94f31b,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1_3.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,3,13b09c50415a7e2f0a57aa42db630803,g7d351db452,train
cefc3c34b023a,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_1.wav,pe,NA,NA,NA,NA,4,1,52100819172565a7831e6c51f64e9d3c,g953e24b384,val
cefce163453ec,no leak acoustic data/pvc-zone 1-NA-NA-noise logger_0-1.wav,pvc,zone 1,NA,NA,NA,0,,4f4c3b2d5d86db7b8d09b3e8f92d5e07,g506666f9cd,val
cf0203b39f111,leak acoustic data/ductile iron-NA-0.3024 MPa-4.58 ms-noise logger-0-1.wav,ductile iron,NA,0.3024 MPa,4.58 ms,NA,0,,f2912d3ad3e8a73fd4a84a901c71a934,g951b8e75a2,train
cf076bc271b4d,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2_1.wav,pe,NA,NA,NA,NA,1,1,d184ca95cbc3aa9de717b2ddfed88969,g89cac0676b,test
cf0cec714c72c,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_10.wav,pe,NA,NA,NA,NA,3,10,5094678e417b658494c76d2d76b252df,g953e24b384,val
cf13ae03abca4,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_3-4_5.wav,ductile iron,zone 2,NA,NA,NA,3,5,1e2a77edea283b78636745b0ae16c0e6,g3fbe7ffa72,test
cf1416fbfa060,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_0-1.wav,ductile iron,zone 2,NA,NA,NA,0,,6c0327fa7f95a8019e9f28b01dfb8957,g094234dd26,train
cf18efa6f8140,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_1-2_3.wav,ductile iron,zone 1,NA,NA,NA,1,3,586fd81aeeb7df5099846edc420c3aa8,g1a1e006151,test
cf20eb94343c1,environmental noise/alarm_1-NA-noise logger_0-1.wav,NA,NA,NA,NA,alarm_1,0,,ac67e0e64753c52d5c78a675d60ff70d,g8dd889efaf,val
cf30a5cc20f8f,leak acoustic data/ductile iron-NA-0.1648 MPa-3.40 ms-noise logger-0-1.wav,ductile iron,NA,0.1648 MPa,3.40 ms,NA,0,,62196ffbccb87f40ed6d20783f2f42af,gfde33bb53e,test
cf3139a61a039,leak acoustic data/ductile iron-NA-0.3181 MPa-0.83 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3181 MPa,0.83 ms,NA,0,1,59bd38f51f35c29f2ed03d6e5f55c17b,g068e265d28,train
cf326419a4fd1,environmental noise/drilling_6-NA-noise logger_3-4.wav,NA,NA,NA,NA,drilling_6,3,,59a4dee53819bf8225e96a0d0b74d71f,ga57a371b12,train
cf380ea25a6e8,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_10.wav,ductile iron,NA,NA,NA,NA,4,10,1ec4bf5c204306d47e99840b52b79a97,g93f57e4971,train
cf3aa514d44bd,no leak acoustic data/pvc-zone 1-NA-NA-noise logger_4-5.wav,pvc,zone 1,NA,NA,NA,4,,4d53a2010946a18e0b402592dd568da4,g506666f9cd,val
cf3c65fad2914,no leak acoustic data/NA-zone 2-NA-NA-noise logger_1-2_1.wav,NA,zone 2,NA,NA,NA,1,1,41b20367e7b9f9af3fce39b6eb5d71dc,g05e2446a61,train
cf4479d3a94a4,environmental noise/drilling_6-NA-noise logger_1-2.wav,NA,NA,NA,NA,drilling_6,1,,8f791b98e2da2dc1bfa16bd0958eb611,ga57a371b12,train
cf49b0d124b71,leak acoustic data/ductile iron-NA-0.3231 MPa-0.10 ms-hydrophone-0-1.wav,ductile iron,NA,0.3231 MPa,0.10 ms,NA,0,,7811d9404b25bee296d78099f0ffc2ef,g3d5a76ee91,train
cf4c7a3c10ff8,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-hydrophone-0-1_1.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,1,837d4417b836568da5ee6b4cf1e8f274,g73533571c1,test
cf4d3f55a31db,leak acoustic data/pe-NA-0.1687 MPa-3.5 ms-noise logger-0-1_1.wav,pe,NA,0.1687 MPa,3.5 ms,NA,0,1,b61716357a19c7fa2452f53064987373,geac9851f1d,train
cf5098eb05e07,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_3-4.wav,ductile iron,zone 2,NA,NA,NA,3,,023a39c53842a247264cf51f03d375fe,g094234dd26,train
cf591447e4f2d,leak acoustic data/ductile iron-NA-0.2283 MPa-3.80 ms-hydrophone-0-1.wav,ductile iron,NA,0.2283 MPa,3.80 ms,NA,0,,002e1da329e21b4ad842b7947f8fcc3f,g16dba11b35,train
cf5b0b2b7b49e,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_4-5.wav,ductile iron,zone 1,NA,NA,NA,4,,5724bbe6ac124d2df55e3325754070f2,g1a1e006151,test
cf5d0f60ed9c7,leak acoustic data/ductile iron-NA-0.3272 MPa-0.59 ms-noise logger-0-1.wav,ductile iron,NA,0.3272 MPa,0.59 ms,NA,0,,7791e961efd3726cbefadd6cb91b95bb,gbb284a8204,train
cf5ecd8ea527c,leak acoustic data/ductile iron-NA-0.3302 MPa-1.27 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3302 MPa,1.27 ms,NA,0,1,820ec5ee9d9ab6a4d7f1d1d09565fed0,g4aaf064e27,train
cf63fc929563a,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_2.wav,ductile iron,zone 2,NA,NA,NA,0,2,832e7a20a0d19960532109e93fa2ba7e,g84e6df9a56,val
cf67383e28a59,leak acoustic data/pe-zone 2-0.313 MPa-0.52 ms-noise logger-0-1_1.wav,pe,zone 2,0.313 MPa,0.52 ms,NA,0,1,4e8d3f2c9e78fa4d9f0bdcdca5da7bf8,g125193aea6,val
cf6854f88121d,leak acoustic data/pe-NA-0.3302 MPa-1.14 ms-noise logger-0-1_1.wav,pe,NA,0.3302 MPa,1.14 ms,NA,0,1,179990197b339b8b421fe10cc09b8cf9,gf0e3e6996d,val
cf6ef9ac3c7d2,leak acoustic data/pe-NA-0.1949 MPa-2.02 ms-noise logger-0-1.wav,pe,NA,0.1949 MPa,2.02 ms,NA,0,,a7d9c1a01e2ccf1347b0ff0b73447684,g2568a67ee7,train
cf707df74d074,leak acoustic data/pe-NA-0.1630 MPa-3.45 ms-noise logger-0-1.wav,pe,NA,0.1630 MPa,3.45 ms,NA,0,,633f976f745743ee973cc07d7b0aa8fd,g8c35de79ea,test
cf7132f496056,environmental noise/dog_7-NA-noise logger_1-2.wav,NA,NA,NA,NA,dog_7,1,,cdbd6d56755742bf817ddf5f05c9b7c9,g4f536cdb1f,train
cf73f96cf1612,leak acoustic data/ductile iron-NA-0.1507 MPa-3.30 ms-hydrophone-0-1.wav,ductile iron,NA,0.1507 MPa,3.30 ms,NA,0,,43834d733ff6e0ceb00a8f236d3b7676,gf1c04860a1,train
cf77a652c5c7e,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,ductile iron,zone 1,0.32 MPa,NA,NA,0,3,c15c00df04c625cbc81b04d3262aff83,gd633d9c2a7,test
cf7a6821aa59d,leak acoustic data/ductile iron-NA-0.2349 MPa-4.10 ms-noise logger-0-1.wav,ductile iron,NA,0.2349 MPa,4.10 ms,NA,0,,01bddb6929fef5e1925aa2d33408f0e9,g4a6cc41e32,train
cf7b9a4168a3a,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_12.wav,pe,NA,NA,NA,NA,2,12,8ef3db91a9981cc16101211e6d3585c7,g953e24b384,val
cf7be2e3090ec,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_0-1_5.wav,pe,zone 2,NA,NA,NA,0,5,187e4fa9b828077797c9a53e33046430,ge461b80ac9,train
cf832e40b0d24,leak acoustic data/pe-zone 2-0.3171 MPa-0.57 ms-noise logger-0-1.wav,pe,zone 2,0.3171 MPa,0.57 ms,NA,0,,cadab13a18b193f64d6eb3800b0793df,g0acca23c7a,train
cf916a496c467,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_0-1_2.wav,ductile iron,zone 1,NA,NA,NA,0,2,e46a9705f2ba98cff9f2167e69a43402,g1a1e006151,test
cf9cb173ecb0c,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_1-2_11.wav,ductile iron,NA,NA,NA,NA,1,11,6420b681808d8a1a4c062124bfd66617,g93f57e4971,train
cfa176d0021b2,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_1.wav,ductile iron,NA,NA,NA,NA,4,1,1f9f859300eda13ac5b2c86968f5a775,g93f57e4971,train
cfa95a14b4d7d,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_12.wav,ductile iron,NA,NA,NA,NA,2,12,6184da1a94957482ed2b1d4bbfef699d,g93f57e4971,train
cfa97c90a7351,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_3-4_1.wav,ductile iron,zone 2,NA,NA,NA,3,1,036d640add18ead3eb925b7f43e25b80,g094234dd26,train
cfb09e0398315,leak acoustic data/pe-NA-0.3223 MPa-1.00 ms-noise logger-0-1_1.wav,pe,NA,0.3223 MPa,1.00 ms,NA,0,1,02f8bbfbc782f5a75133515d90df86a3,g920bffa786,train
cfb359dcca238,leak acoustic data/ductile iron-NA-0.2742 MPa-4.18 ms-noise logger-0-1_1.wav,ductile iron,NA,0.2742 MPa,4.18 ms,NA,0,1,22e7beae6d4416261ecb53edceb6a7da,g14c7558ceb,train
cfbf0b917b01c,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_2-3_5.wav,ductile iron,NA,NA,NA,NA,2,5,c5e3a16a773f9a0cc305988d7b16c13c,g3cc844e970,train
cfc0e625fbb0d,leak acoustic data/ductile iron-NA-0.2425 MPa-3.97 ms-noise logger-0-1.wav,ductile iron,NA,0.2425 MPa,3.97 ms,NA,0,,61a2cbdb7b5148571574001300b93b88,ga64206c2eb,train
cfca7d097adda,leak acoustic data/pe-NA-0.1507 MPa-3.30 ms-noise logger-0-1_1.wav,pe,NA,0.1507 MPa,3.30 ms,NA,0,1,109c4d33e0b55ef7d55e12a309ac6d1a,g0144df7ccf,train
cfcca8941c20e,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5.wav,pe,zone 2,NA,NA,NA,4,,af8af949a2dd33df647ded9bf5ce7b45,gea042922d6,train
cfd344e8d3d03,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_1.wav,pe,zone 2,NA,NA,NA,1,1,571f6976ed29d4bb539bafe7f2628344,gea042922d6,train
cfdc594e4e897,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_1-2_2.wav,ductile iron,NA,NA,NA,NA,1,2,8638bb905a3a0e5d65d78e4ab0a719fb,g3cc844e970,train
cfe91097f0a9f,leak acoustic data/ductile iron-NA-NA-NA-NA-0-1.wav,ductile iron,NA,NA,NA,NA,0,,3a01243a64dc990d4f6ff5e83679a34c,gfa0873ca10,train
cfe96ddf1bb64,leak acoustic data/NA-NA-NA-NA-hydrophone-0-1.wav,NA,NA,NA,NA,NA,0,,e518c3f0e13857e62b40a1f497e357b1,gde53b015c4,train
cfea1368453c6,leak acoustic data/ductile iron-zone 2-NA-NA-noise logger-0-1_5.wav,ductile iron,zone 2,NA,NA,NA,0,5,25cada2f4fd55a44fddd6c047d7d178d,g84e6df9a56,val
cfec080e3b840,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_5.wav,pe,NA,NA,NA,NA,4,5,314d1fb318fe43e4ddd2828a463c1a99,g953e24b384,val
cfee4f9fd8787,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3.wav,pe,NA,NA,NA,NA,2,,ea9e84759f4cd25934c3705b12ae0ed1,g953e24b384,val
cfef34587304a,leak acoustic data/ductile iron-NA-0.1687 MPa-3.5 ms-noise logger-0-1.wav,ductile iron,NA,0.1687 MPa,3.5 ms,NA,0,,5fbdab21bf4a0b580724cd2a9364802a,gf108757733,train
cff534b9287cd,leak acoustic data/ductile iron-NA-0.2425 MPa-4.01 ms-noise logger-0-1.wav,ductile iron,NA,0.2425 MPa,4.01 ms,NA,0,,ede911fdfbaf507a65af2ddf73c42681,g4c6731efc4,test
cff7b80d1e412,no leak acoustic data/NA-NA-NA-NA-noise logger_4-5.wav,NA,NA,NA,NA,NA,4,,309d4753b83c5985218cccab37cdd473,gcd751f65bd,test
cffc7c8347bce,environmental noise/drum-NA-noise logger_1-2.wav,NA,NA,NA,NA,drum,1,,ecc21f95c89373244eb6e4e6a5ac4cf7,gbc5a7596b0,train
cffe7e7913ec3,no leak acoustic data/NA-NA-NA-NA-noise logger_2-3_1.wav,NA,NA,NA,NA,NA,2,1,6c01af7477f3c3efbe7f11f6ef7fad27,gcd751f65bd,test
cfffab6130809,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_4-5_1.wav,ductile iron,zone 2,NA,NA,NA,4,1,dc428fa7d1b5979265e4daad20b4bcf7,g3fbe7ffa72,test
